date;tournament_id;prefecture;shop;format;placement;player;archetype
28 Jan 26;3892;GIRAFULL京都店;Kyōto;City League (JP);13;サワダ;Mega Lucario Hariyama
28 Jan 26;3892;GIRAFULL京都店;Kyōto;City League (JP);14;めろん;Grimmsnarl Munkidori
28 Jan 26;3892;GIRAFULL京都店;Kyōto;City League (JP);15;そら;Barbaracle Okidogi
28 Jan 26;3892;GIRAFULL京都店;Kyōto;City League (JP);16;やきそば;Barbaracle Okidogi
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);1;ビーストゲームGX金澤;Barbaracle Okidogi
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);2;りょうちゃん;Honchkrow Porygon-Z
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);3;くもち;Mega Sharpedo Toxtricity
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);4;どんぶり;Dusknoir Mega Diancie
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);5;アオイ;Mega Starmie Mega Froslass
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);6;みっぱ～;Mega Froslass Bronzong
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);7;うえさん;Mega Lucario Hariyama
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);8;グレートヨシ;Ogerpon Mega Venusaur
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);9;いび;Dragapult
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);10;ねりね;Rillaboom Dipplin
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);11;ｺｰｽｹ;Dragapult
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);12;すぎやん;Mega Lucario Hariyama
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);13;大図書館;Grimmsnarl Dusknoir
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);14;ちゃ;Grimmsnarl Froslass
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);15;なう;Noctowl Ogerpon
27 Jan 26;3891;トレカショップ竜のしっぽ　布施店;Ōsaka;City League (JP);16;ざんぼ;Alakazam Dudunsparce
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);1;きゃのん;Grimmsnarl Froslass
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);2;ムキムキのちーかわ;Mega Starmie Mega Froslass
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);3;ジーオー;Archaludon
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);4;邪道ノンケ;Ogerpon Mega Venusaur
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);5;まろろろち;Noctowl Ogerpon-Wellspring
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);6;アヤト;Garchomp Roserade
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);7;しらたつ;Zoroark Darmanitan
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);8;ヌオノスケ;Rillaboom Dipplin
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);9;ぷろとたいぷ;Garchomp Roserade
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);10;しゅーまい;Dragapult Noctowl
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);11;イブ;Mega Starmie Mega Froslass
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);12;ヤンスキー;Spidops Mewtwo
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);13;キタショージ;Honchkrow Porygon2
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);14;イワシ;Mega Lucario Solrock
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);15;なるる;Mega Lucario Hariyama
26 Jan 26;3887;秋葉原チェルモ;Tōkyō;City League (JP);16;はなうた;Noctowl Ogerpon
26 Jan 26;3886;トレカショップVOW;Shiga;City League (JP);1;タイチ;Dragapult Noctowl
26 Jan 26;3886;トレカショップVOW;Shiga;City League (JP);2;たっつ～;Mega Starmie Mega Froslass
26 Jan 26;3886;トレカショップVOW;Shiga;City League (JP);3;むらたむら;Mega Lucario Solrock
26 Jan 26;3886;トレカショップVOW;Shiga;City League (JP);4;ねんどよしりん;Trevenant
26 Jan 26;3886;トレカショップVOW;Shiga;City League (JP);5;ピカ;Toxtricity Mega Absol
26 Jan 26;3886;トレカショップVOW;Shiga;City League (JP);6;ひろむ;Mega Froslass Mega Starmie
26 Jan 26;3886;トレカショップVOW;Shiga;City League (JP);7;ラット;Crobat Mega Starmie
26 Jan 26;3886;トレカショップVOW;Shiga;City League (JP);8;ワン・ツー;Dipplin Thwackey
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);1;らむ;Dragapult Blaziken
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);2;masanoob;Garchomp Roserade
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);3;Ryu1.jp;Garchomp Roserade
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);4;ゲンキ;Thwackey Dipplin
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);5;MK;Garchomp Roserade
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);6;ヤナギ;Noctowl Ogerpon
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);7;つーすと;Dragapult
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);8;kirameki;Mega Lucario Solrock
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);9;まっつん;Hydreigon Dragapult
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);10;ほしぞら;Garchomp Roserade
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);11;ますーん;Mega Lucario Hariyama
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);12;********************;Grimmsnarl Munkidori
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);13;ジョン;Noctowl Flareon
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);14;ナック;Honchkrow Porygon-Z
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);15;ざな;Grimmsnarl Munkidori
26 Jan 26;3885;ドラゴンスター秋葉原駅前店;Tōkyō;City League (JP);16;ささき。;Zoroark
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);1;KAKERU;Grimmsnarl Froslass
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);2;Roxy;Alakazam Dudunsparce
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);3;black;Grimmsnarl Munkidori
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);4;てりたま;Dragapult Dusknoir
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);5;たかまち;Toxtricity Mega Sharpedo
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);6;ぴーち;Mega Lucario Hariyama
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);7;くろいか？;Dragapult Dusknoir
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);8;へくわ;Grimmsnarl Froslass
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);9;しょうい;Mega Lucario Hariyama
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);10;ハル;Alakazam Dudunsparce
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);11;ZenOR;Dragapult Dusknoir
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);12;ゼラオラパパ;Alakazam Dudunsparce
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);13;ナスカダ;Toxtricity
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);14;トネ;Barbaracle Mega Zygarde
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);15;Momo;Mega Diancie Dusknoir
27 Jan 26;3890;トーナメントセンターバトロコ　柏駅前;Chiba;City League (JP);16;なのぴ;Slowking
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);1;ハルト;Grimmsnarl Munkidori
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);2;かゆ;Garchomp Roserade
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);3;たろべー;Grimmsnarl Froslass
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);4;いた;Mega Starmie Mega Froslass
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);5;Ziro;Mega Sharpedo Toxtricity
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);6;さと;Garchomp Roserade
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);7;かもポン;Dragapult Mega Starmie
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);8;N村;Honchkrow Porygon-Z
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);9;スラおじ;Greninja Mega Starmie
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);10;おじゃるまる;Grimmsnarl Froslass
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);11;ダレス;Mega Lucario Hariyama
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);12;ゆうが;Slowking Dudunsparce
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);13;Buono!;Honchkrow Porygon-Z
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);14;いぶここ;Jellicent
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);15;John;Archaludon
25 Jan 26;3882;宝島　多治見店;Gifu;City League (JP);16;シュタイン3;Mega Lucario Hariyama
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);1;せらちょむ;Dragapult Crobat
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);2;ぼへみあん;Rillaboom Dipplin
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);3;ゆうくん。;Okidogi Barbaracle
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);4;アウフタクト;Honchkrow Porygon-Z
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);5;サメ;Mega Lucario Solrock
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);6;ダルーザ;Noctowl Ogerpon
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);7;凡骨;Dragapult Crobat
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);8;hide;Alakazam Dudunsparce
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);9;とも;Aegislash Metagross
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);10;ぶたちゃん;Mega Starmie Mega Froslass
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);11;Tomoya;Mega Starmie Dusclops
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);12;ピタシン;Mega Lucario
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);13;ヤノ;Mega Lucario Hariyama
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);14;しょうた;Mega Kangaskhan Latias
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);15;インテレオン;Spidops Mewtwo
25 Jan 26;3888;BOOKOFF鹿児島ジョイプラザ店トレカ館;Kagoshima;City League (JP);16;さかもと;Spidops Mewtwo
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);1;コウガ;Mega Lucario Hariyama
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);2;たけ;Alakazam Dudunsparce
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);3;やまさん;Archaludon
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);4;はら;Mega Lucario Hariyama
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);5;ゆのす;Honchkrow Porygon-Z
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);6;てつ;Alakazam Dudunsparce
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);7;きの;Dragapult Dusknoir
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);8;胡桃;Spidops Mewtwo
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);9;カノ;Zoroark Darmanitan
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);10;きちまや;Thwackey Dipplin
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);11;kazuma;Mega Meganium Ogerpon
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);12;倉田;Archaludon
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);13;すたん;Toxtricity Mega Absol
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);14;きのこ;Greninja Mega Starmie
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);15;ぬかろあ;Archaludon
25 Jan 26;3889;カードボックス　京都ファミリー;Kyōto;City League (JP);16;Nari1;Dipplin Thwackey
25 Jan 26;3881;【CARDBOX】カードボックス　福山店;Hiroshima;City League (JP);1;チェホンマン;Rillaboom Dipplin
25 Jan 26;3881;【CARDBOX】カードボックス　福山店;Hiroshima;City League (JP);2;yopp;Archaludon
25 Jan 26;3881;【CARDBOX】カードボックス　福山店;Hiroshima;City League (JP);3;ゆう;Dipplin Thwackey
25 Jan 26;3881;【CARDBOX】カードボックス　福山店;Hiroshima;City League (JP);4;カリッジュ????;Dragapult Noctowl
25 Jan 26;3881;【CARDBOX】カードボックス　福山店;Hiroshima;City League (JP);5;ゆうま;Spidops Mewtwo
25 Jan 26;3881;【CARDBOX】カードボックス　福山店;Hiroshima;City League (JP);6;なづねこ;Okidogi Barbaracle
25 Jan 26;3881;【CARDBOX】カードボックス　福山店;Hiroshima;City League (JP);8;スノー;Mega Venusaur Meganium
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);1;せごーん;Grimmsnarl Froslass
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);2;キャプテンコダック;Spidops
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);3;じょか;Alakazam Dudunsparce
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);4;はやと;Dragapult Mega Starmie
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);5;アルこじ;Dragapult Dusknoir
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);6;しょーん;Hydreigon Noctowl
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);7;りょーちゃん;Mega Lucario Hariyama
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);8;げんまる;Garchomp Roserade
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);9;いのしょう;Mega Lucario Hariyama
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);10;Sh0-1;Toxtricity Yveltal
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);11;たたみ;Toxtricity Munkidori
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);12;Shimu;Mega Starmie Mega Froslass
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);13;ちくわぶろ;Noctowl Flareon
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);14;ゲキカラ;Grimmsnarl Froslass
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);15;いろあら;Mega Starmie Dusknoir
25 Jan 26;3880;BOOKOFF SUPER BAZAAR 1号京都伏見店;Kyōto;City League (JP);16;ましろ;Mega Lucario Hariyama
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);1;あ;Grimmsnarl Froslass
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);2;おとうさんスイッチ『ほ』;Spidops Mewtwo
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);3;アサヒ　ミヤビ;Crustle Cinderace
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);4;みなみん;Mega Lucario Hariyama
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);5;とま;Mega Starmie Froslass
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);6;鳩サブレー;Mega Kangaskhan Latias
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);7;あつし;Mega Starmie Dusclops
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);8;B3;Mega Starmie Mega Froslass
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);9;コイチ;Zoroark
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);10;葛西;Dragapult
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);11;のぶち;Mega Lucario Hariyama
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);12;コラソン;Mega Lucario Hariyama
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);13;ウメムラ;Dipplin Thwackey
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);14;かけまちゃ;Thwackey Dipplin
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);15;でら;Garchomp Roserade
25 Jan 26;3876;ブックオフスーパーバザー　多摩永山;Tōkyō;City League (JP);16;ハルキ;Mega Starmie Mega Froslass
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);1;やし;Dragapult
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);2;tae;Mega Froslass Mega Starmie
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);3;ミタラン;Mega Starmie Mega Froslass
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);4;おーちゃん;Mega Sharpedo Toxtricity
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);5;とぅー;Archaludon
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);6;だいふく;Archaludon
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);7;ユウ;Dragapult Dusknoir
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);8;シルバ;Metagross Dudunsparce
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);9;オリバ;Garchomp Roserade
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);10;島王;Dragapult Dusknoir
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);11;タマ;Grimmsnarl Munkidori
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);12;モリっ子;Dragapult Noctowl
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);13;深海魚;Dipplin Thwackey
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);14;かんつ;Mega Lucario Hariyama
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);15;ケンケン;Mega Froslass Bronzong
25 Jan 26;3879;ドラゴンスター神戸三宮店;Hyōgo;City League (JP);16;いわし;Alakazam Dudunsparce
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);1;みやもと;Grimmsnarl Froslass
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);2;もすけ;Mega Lucario Hariyama
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);3;あすか;Ogerpon Mega Venusaur
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);4;るる;Honchkrow Porygon-Z
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);5;ネギクジラ;Metagross Empoleon
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);6;さつま;Garchomp Roserade
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);7;アマケー;Mega Lucario Hariyama
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);8;SASUKE;Alakazam Dudunsparce
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);9;アヤメ;Dipplin Thwackey
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);10;くさびもち;Jellicent
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);11;トルスケ;Mega Lucario Hariyama
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);12;ももそーし;Bellibolt Kilowattrel
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);13;タカシ;Mega Froslass Mega Starmie
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);14;スー;Dragapult Noctowl
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);15;nari;Mega Starmie Mega Froslass
25 Jan 26;3875;ブックオフ港北綱島西店;Kanagawa;City League (JP);16;いわたく;Mega Lucario Solrock
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);1;しょっぺ;Honchkrow Porygon-Z
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);2;しんと;Garchomp Roserade
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);3;なぎさつ;Archaludon
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);4;近藤むさし;Mega Starmie Mega Froslass
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);5;ハヤシン;Typhlosion
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);6;ナナリス;Dragapult Blaziken
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);7;アッキー;Mega Lucario Hariyama
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);8;ふらっとン;Metagross Empoleon
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);9;けんしん;Garchomp Roserade
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);10;沼クロー;Noctowl Ogerpon
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);11;まてぃー;Mega Dragonite Mega Starmie
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);12;ライス;Mega Lucario Hariyama
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);13;フキノトウ;Dragapult
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);14;Tしげ;Zoroark Darmanitan
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);15;しゃーとり;Mega Lucario Solrock
25 Jan 26;3878;トイニティ長岡E・PLAZA店;Niigata;City League (JP);16;アド;Mega Lucario Hariyama
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);1;ちきん何番;Dragapult
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);2;セッカ;Mega Froslass Mega Starmie
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);3;KAZ!;Dipplin Thwackey
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);4;さめ;Barbaracle Okidogi
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);5;そう;Honchkrow Porygon-Z
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);6;シャコ;Zoroark Darmanitan
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);7;抹茶王子;Zoroark Darmanitan
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);8;にすと;Dragapult Dusknoir
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);9;ヒロパパ;Garchomp Roserade
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);10;やしろ;Ogerpon Mega Venusaur
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);11;Taku;Thwackey Dipplin
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);12;あきお;Noctowl Flareon
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);13;カテラン;Zoroark Darmanitan
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);14;ツインソフト;Dragapult Noctowl
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);15;ふっきー;Okidogi Barbaracle
25 Jan 26;3877;フルコンプPLAYERS CENTER札幌駅前店;Hokkaido;City League (JP);16;ふじむー;Dipplin Thwackey
25 Jan 26;3872;BOOKOFFPLUS　アミューあつぎ店;Kanagawa;City League (JP);1;Sunny;Dragapult Noctowl
25 Jan 26;3872;BOOKOFFPLUS　アミューあつぎ店;Kanagawa;City League (JP);2;ミハエル;Thwackey Dipplin
25 Jan 26;3872;BOOKOFFPLUS　アミューあつぎ店;Kanagawa;City League (JP);3;はぜ;Ogerpon Noctowl
25 Jan 26;3872;BOOKOFFPLUS　アミューあつぎ店;Kanagawa;City League (JP);4;本物の中森明菜;Mega Starmie Mega Froslass
